hnohDri68ff8orBplnnEpm3gj61oCxdb,1477952922,1477954240,104.0622,30.68144,103.97837,30.64225
ghjsJpg-47i3eAmhnerHid2dl4bkDwbi,1477954527,1477956144,103.97981,30.64722,104.11463,30.74794
ngppzepbb6g6ftwjkhkygjb2k3aopzbf,1477957165,1477958848,104.09877,30.714664,104.0771,30.69025
aqgsHci2ab3_mzniobmCrda3fh2oyxgf,1477969468,1477971091,104.02639,30.69541,104.08477,30.63409
ngppzepbb6g6ftwjkhkygjb2k3aopzbf,1477957165,1477958848,104.09877,30.714664,104.0771,30.69025
icekMmo27cg5rpAmdpqAlj21b3cmAzbn,1477959942,1477960550,104.082458,30.680931,104.10815,30.68148
gcpiBhf71g7bpCwlkfpJln497fbkwygl,1477960831,1477961904,104.10497,30.67991,104.07661,30.66012
cpnrBmr9alc3cuohfcrAco@dki-ovAcj,1477978150,1477980254,104.09058,30.75491,104.079831,30.65349
cpnrBmr9alc3cuohfcrAco@dki-ovAcj,1477978150,1477980254,104.09058,30.75491,104.079831,30.65349
lbhoMqia5l9-epnmchfBpl@7f5_lrrbc,1477972315,1477974347,103.94939,30.78085,104.03971,30.65834
ljphHqc4fa9anvvhkoeNpi66ci9gAojd,1478002953,1478003900,104.07643,30.63028,104.08027,30.69552
mniiGeq-dbb-pCopploMhpb8l90pyqbg,1478004208,1478005480,104.086327,30.692114,104.12967,30.71344
aqioKhd@5j97pBBbkhkydq0ea56rCmlc,1477984405,1477986473,104.07012,30.6374,104.16858,30.71274
mdcjzor.8da5jpwdnknAgl@9jabpuxgj,1477966141,1477968524,104.02503,30.6977,104.12776,30.60183
dkpqBdr84hi1lBvmponNfc56li0eBykm,1477964002,1477965772,104.027222,30.745199,104.02299,30.69057
hootNcm_1lg7gqskfofLqk0gh42cCAjj,1477989704,1477990823,104.08299,30.63979,104.05906,30.66076
dphhBrm-9ccbpBycdceBjl71cd4nCylm,1477991636,1477992765,104.06042,30.65939,104.03396,30.68463
mniiGeq-dbb-pCopploMhpb8l90pyqbg,1478004208,1478005480,104.086327,30.692114,104.12967,30.71344
kpngMlh15ff_eypmqkkMgd8ah3-hxnei,1477987531,1477989431,104.17281,30.70123,104.07803,30.64338
hootNcm_1lg7gqskfofLqk0gh42cCAjj,1477989704,1477990823,104.08299,30.63979,104.05906,30.66076
dhqeKmp@8f3bnwnpdhpIng_e739nBmao,1478010396,1478011638,104.03594,30.60859,104.10515,30.68797
kbhnEhn2387_lAtaditKre-cf4biDslk,1478012044,1478012665,104.109909,30.675608,104.13648,30.68075
ndqkDie2fl6ahAzacnqBnj8a6f3kBnig,1477934612,1477935420,104.087303,30.638238,104.08873,30.668041
fopmGjr33ha1kCpnpdgzre2ghhbiAwfe,1477962499,1477963278,104.124479,30.648571,104.09662,30.66205
hmqiMnd-5ke5oyoicbgzin6cf69nAmlo,1477963857,1477964450,104.12021,30.66277,104.105218,30.674918
knetDep59bh9kyrkjhlBrq2gfi5mCvgq,1477964969,1477966336,104.11189,30.68762,104.07177,30.66349
knetDep59bh9kyrkjhlBrq2gfi5mCvgq,1477964969,1477966336,104.11189,30.68762,104.07177,30.66349
pbpoBnhbc9h-gvuepdnIrn@1k98iDypn,1477990756,1477991212,104.078896,30.671227,104.07403,30.6863
pqnizll@fkd4rzvhdkeDnh7bffacorci,1477991328,1477993264,104.076591,30.68791,104.02737,30.74817
jebpNli51ji2hvpboqoLqr94aa9jBxpf,1477994066,1477995837,104.04565,30.73137,104.04388,30.66934
jebpNli51ji2hvpboqoLqr94aa9jBxpf,1477994066,1477995837,104.04565,30.73137,104.04388,30.66934
akiqDli9clg9rutooiiHoq8dkdahrnfk,1477996083,1477996488,104.042168,30.668867,104.05508,30.67393
ehdqBmq386b.gDqpgheycd797a6dBvci,1477996758,1477997791,104.05803,30.67029,104.09159,30.69534
nncqJim79ah6iAyeoipCep4ec79cqync,1477997916,1477998866,104.09151,30.70274,104.03463,30.72096
pbpoBnhbc9h-gvuepdnIrn@1k98iDypn,1477990756,1477991212,104.078896,30.671227,104.07403,30.6863
nncqJim79ah6iAyeoipCep4ec79cqync,1477997916,1477998866,104.09151,30.70274,104.03463,30.72096
blfmyre9cef7pBzjpdpHqqabdc2rpyif,1477958528,1477959443,104.04702,30.6904,104.11063,30.67205
dpmsyfi47a85fApmqmhNnn1fd31dtxfc,1477959638,1477960640,104.11327,30.67066,104.0851,30.67404
cqmlJig35i52jDznfjpNgn8dbh6fpvak,1477960732,1477962589,104.08519,30.67416,104.13652,30.59663
jnffDqc_bfa_epmfjhkDjp0bih1kzpgi,1477971992,1477972755,104.09971,30.6338,104.087,30.65388
ecbhBpc_976coxqoqhrJgp3fda3rpsch,1477956129,1477957844,104.10244,30.62514,104.06004,30.68418
dfqnMdd1gbe.lzmlnkkChk@1ia0nvqgn,1477982661,1477984141,104.116432,30.62137,104.07908,30.69221
dfqnMdd1gbe.lzmlnkkChk@1ia0nvqgn,1477982661,1477984141,104.116432,30.62137,104.07908,30.69221
apipCkiabh47mDopdpiKqp68c5-rAmog,1477985091,1477986289,104.11223,30.66756,104.03955,30.63735
efliJop-ca8-mvoephlKkcb6745jprfi,1477994796,1477995859,104.08697,30.6659,104.07736,30.62331
kghrHee01c60mxqpbfrChl3f9g9ozwpj,1477992608,1477994418,104.03611,30.65329,104.09032,30.66546
jqdhIlg82a68mrvjqegJim7bf32itmih,1477932135,1477932968,104.03616,30.71753,104.05497,30.76778
miksLjf1df7bfBwbmhhGjr9de7ccotaj,1477992360,1477994802,103.995522,30.605158,104.06578,30.65735
fjjgAel-6870kqAgdciGcj_1geclswol,1477995355,1477996474,104.07023,30.65648,104.06387,30.59017
oflmHqo42743kAngqmqArj6df84fqpff,1477969060,1477970505,104.0559,30.64035,104.07403,30.6863
bjjpDne46j5aevyojmtMrd@ag4.ouvdd,1477970888,1477972407,104.07673,30.68813,104.07485,30.62806
iennLfh85bf_nqtbollJfp37kdbkzBio,1477981912,1477983783,104.079048,30.671261,104.03224,30.58621
hbeszkg@2db4rpAikitMde25643mBtjc,1477960274,1477960962,104.02964,30.72071,104.10539,30.71886
hqqhGop058h0fwpanqpNel@g690gCrni,1477961361,1477962163,104.11505,30.71592,104.147102,30.625172
hqpmylq5dfe5gyubmkqIrj04i8.nCtjf,1477968358,1477969575,104.111635,30.684378,104.16379,30.62844
jgotDkl7dac7nwpicjlNicb2k5bcqtjd,1477995541,1477997139,104.17101,30.61085,104.10498,30.65823
gogmEeh74lh0cvxnooqJco8g6e6ktwpo,1477975062,1477976465,104.052871,30.575086,104.04897,30.662
ikckHcoaabe8jCqglfsCdh04d34nqrkk,1477960578,1477961661,104.00898,30.652,104.05458,30.6538
phbhzmp.ec7.fysjhfeJpda8a64pCzed,1477940895,1477941537,104.085298,30.64557,104.08642,30.67712
ammnyrn39fgcnAsognhBei75j56jqzaf,1477933754,1477934367,104.043884,30.717102,103.99586,30.7093
ekcjFojb4i57euAloqrDim8e7h-ptrdb,1477939096,1477939875,104.05281,30.62154,104.07203,30.65533
beipAkjb3c98nyAcennzdj856f4dAopc,1477931880,1477932469,104.04535,30.70284,103.99835,30.70844
cmgiLgn54c5clBrpbhqDpr-8ja5ktsmb,1477986116,1477987436,104.049057,30.724091,103.94566,30.68562
gellyce897f9hxqkjeqDffbdl37quxad,1477967204,1477969095,104.07216,30.70558,104.0558,30.76095
bmdiGfd76d77jsymfqhLjg738aaerspo,1477967381,1477968483,104.072289,30.702148,104.05166,30.74092
opnjMfo7fd78ktBejemzmoa47b3mpwgb,1477956569,1477957347,104.062263,30.688072,104.05485,30.72172
kqifFkr-4i84ouymhkiEjka68h_rpypn,1477967481,1477970397,103.968674,30.644983,104.05889,30.76781
pjogJkd91ecbrtybpfqMkg9gdh5mBAbe,1477972054,1477973324,104.063354,30.763206,104.10379,30.70527
nfdtGnd4bkg7cwthmieEffbgj88hpvhf,1477975300,1477975578,104.108704,30.693445,104.09521,30.6804
akppyekaf86_ezqpompymm9ebh6qrtfk,1477976339,1477977311,104.09485,30.6889,104.06843,30.65463
kqifFkr-4i84ouymhkiEjka68h_rpypn,1477967481,1477970397,103.968674,30.644983,104.05889,30.76781
pjogJkd91ecbrtybpfqMkg9gdh5mBAbe,1477972054,1477973324,104.063354,30.763206,104.10379,30.70527
mfdtIhn.gadbdutfeqrBek.g9d4cCwdq,1477993917,1477996150,104.13387,30.60508,104.0794,30.67668
hlmnzor2d6b.nCpeelrBfhbeli_itrgp,1477996578,1477998611,104.071663,30.668879,103.99415,30.72796
akppyekaf86_ezqpompymm9ebh6qrtfk,1477976339,1477977311,104.09485,30.6889,104.06843,30.65463
eecgBmj89kb2pszdhppHrn.ga4bpzocn,1477977509,1477978502,104.071777,30.653854,104.12336,30.624
epiozng6blicqynohpmNfoa6ac1rAnop,1477962983,1477963603,104.06387,30.64747,104.0655,30.66941
jcnlMej7dkc0kqAgdfoIrr32fd7nxolo,1477964134,1477965318,104.06556,30.66558,104.09021,30.61982
mfjqyih4aki8ksqaebiInk897acpyyek,1478000900,1478001882,104.07578,30.65357,104.04132,30.67791
cggkLec81850moqagojNoj@3cb6fymkp,1477998674,1477999800,104.067834,30.616045,104.058873,30.659805
mfjqyih4aki8ksqaebiInk897acpyyek,1478000900,1478001882,104.07578,30.65357,104.04132,30.67791
nfogIoo@b9i4ipvbojkFhj@9g34nquaq,1477989088,1477990151,104.037585,30.710591,104.0286,30.62697
dgpsGrc72fh-crppeiiEeg@4ch4mwrpb,1477984316,1477986415,104.02683,30.76961,104.05111,30.69012
aipsEgg.ffibjyzplihFdl62jc0iAoip,1477933199,1477934628,104.074509,30.612597,104.0631,30.70529
domjJqi86ke8iDylgppBne3b8d3jAtap,1478001700,1478003002,104.078987,30.612375,104.10124,30.66846
aoonLnf8377aqtrnlkiFcf51i36quvdc,1478003536,1478003883,104.10639,30.66928,104.11607,30.67694
cmmlKflbfibafxmcimhFfn@196aqvtgq,1478004289,1478004812,104.10888,30.67536,104.13761,30.68067
eileKcn43a8cqtwjcclznc-f764iAtlk,1477990926,1477992631,104.15149,30.61355,104.08596,30.67324
icnkHor1fha4iwBhbpnHqm5dlc.dAocc,1477993026,1477994952,104.08082,30.66626,103.97551,30.67941
kdjgJrh4c8h7ezvmcgqMcg_17fbgABoi,1478005010,1478006315,104.078309,30.669179,104.123611,30.67296
mfqoGqq83g6clqofmdsNpe-263afysal,1478006644,1478007931,104.1257,30.67097,104.06159,30.64928
pfemEgf93741oquddbpGij6ag45eoseq,1478008327,1478009026,104.05676,30.64729,104.08661,30.66433
apdpHpq-3k51esxchnnCol2dja2luApo,1478009564,1478011497,104.07858,30.65811,104.10507,30.59734
gqmoGfc49c79ewwncpnGgg9bci9rzvnm,1478003829,1478004692,104.0942,30.70826,104.07173,30.66891
kdjgJrh4c8h7ezvmcgqMcg_17fbgABoi,1478005010,1478006315,104.078309,30.669179,104.123611,30.67296
obdtBdd0ga36cxpolefFgh.8gc4rvzgg,1477998849,1477999724,103.99987,30.66314,104.04674,30.6551
ehgmKnj2caiclqtkndjyiq8fifchxmdm,1477998526,1478000340,104.00789,30.66505,104.08882,30.64696
pgoiCpqbbka9ruodegiEpl.ggg_nzymi,1478009724,1478012129,104.10265,30.65652,103.97333,30.75051
ojdfIrl26bachCuhilpGfc-9da8hAsdb,1477991987,1477993375,104.070292,30.660196,104.028906,30.633544
lnlgyoc@5k38jozefloyor33li1rpBmm,1478001616,1478002834,104.075172,30.655639,104.04269,30.67923
acnsKqha9i62dvAghkoKcj9gff_fABep,1478003312,1478004189,104.04525,30.65905,104.09518,30.60135
mnigDrp_c653dpAmfdpEen257i9nvxol,1478004397,1478005760,104.07226,30.6139,104.10214,30.6838
ljqrApr198g-rvAclgqNkn68ah2mAseo,1478005830,1478006296,104.10367,30.68337,104.09406,30.66942
jmilIdj2ece9lxnihgoKcl_fad5itrnd,1478006495,1478008461,104.10025,30.66737,104.15621,30.63686
inotHog4a9fcgumjiooJfl82l9apwrko,1478006686,1478008479,104.104797,30.666424,104.15665,30.63805
lqpgAhn.5eg0ipzbmcfyln.ec82oCvnq,1477968816,1477970222,104.002357,30.702322,104.08587,30.69128
epqqycl5eki8mvnogbkMim67h49grzod,1477970697,1477972028,104.090878,30.694025,104.13594,30.78066
bbijFej@9a64fpxodfkMer_cl32cqypb,1478010493,1478011930,103.9976,30.70492,104.08259,30.64614
ipceNim48l6arCrfkqhLfo_ebg1ersce,1478012790,1478013321,104.084785,30.647943,104.073184,30.67695
hkbiMqg_97d7guyjdfhydhbal6anAxnn,1478013654,1478014071,104.077971,30.665303,104.099818,30.682896
nlheAfg5dei5jDAclomymd95i64nxufl,1478014341,1478014782,104.09684,30.67958,104.1067,30.7146
mfhrFrcb58ebdDnkcjtEip367e2cCAgc,1478014962,1478016930,104.10683,30.71422,104.08877,30.68809
eodqyfp44cd-cwrhndtMjf9d7c5ouonn,1477987514,1477989265,104.077093,30.690244,104.13359,30.61157
lfolKfe93l5.jDypnigAllb3af7erxko,1477984201,1477986883,103.983398,30.564569,104.06981,30.68046
hlhiEpm86gg3cyApbkqCjobe646oArdn,1477983466,1477985583,104.048498,30.669721,104.10394,30.59736
kboeJee.4h3_eCpjemrLqh.2ba6rCyad,1477981779,1477983011,104.00777,30.66256,104.04692,30.67328
hlhiEpm86gg3cyApbkqCjobe646oArdn,1477983466,1477985583,104.048498,30.669721,104.10394,30.59736
kqgqLip15994nosjhqsykh8ale_nxwci,1477991926,1477993286,104.075409,30.654032,104.09572,30.62098
bepjJnh.gccamrtlqjkKod7d9d-lyoaj,1477997189,1478000776,104.10335,30.70214,104.07868,30.79097
fhooCfk@f678fttlfcpGkr84c69msngj,1478007330,1478008675,104.0719,30.63713,104.01241,30.66108
kcplLnh-gagcfqplfjrGri9add3nDmbn,1477977807,1477979055,103.976921,30.683371,104.05155,30.70198
lfpqNpg85j65esqanbqyrd71f9.ksAle,1477979267,1477980575,104.0498,30.70455,103.9775,30.73267
lqcoMhj2ga6_froknkqHfh12j8bquqhi,1477995040,1477996702,104.037079,30.705065,104.09691,30.70028
bepjJnh.gccamrtlqjkKod7d9d-lyoaj,1477997189,1478000776,104.10335,30.70214,104.07868,30.79097
mnltJnr12hh4pqtdbenKli5gke1kpxjd,1478007921,1478009726,104.13199,30.59959,104.05243,30.70279
pjeiHqk437a9rttfqfqCcj2ch62noAdc,1478009844,1478011282,104.05249,30.70265,104.1017,30.61093
ijlhKpp36jd-ewqfketLmgb7hi3hDuec,1477959891,1477961148,104.04249,30.68569,104.07279,30.66752
gobiJhe94ed4oDmnfhqGph.29c5jBygk,1477991443,1477992794,104.027532,30.72127,104.10734,30.66172
ppqkFon-dfg0lwyddhgHkl@4b41itBni,1477993250,1477995614,104.108879,30.662985,104.23164,30.647688
dbomyleb17i_rtnpchpyrj4g730ixBdg,1477972342,1477974051,104.168617,30.715342,104.10768,30.67301
lqghLgkaeie3ixsbejlJch4ad51lsqmn,1477974358,1477975294,104.10958,30.67227,104.113392,30.646955
dednHmj18ae8pzpgegeydk.c9gbcpyhq,1477963152,1477965787,104.073921,30.666294,104.101339,30.544477
pfifCjj7egfcjpybpbjGfkaei3blBsnp,1477976310,1477977150,104.118851,30.644386,104.0738,30.65967
egnlycqag6e_mxBdffnMdj96gd2exBpq,1477977446,1477979994,104.07489,30.65972,104.17738,30.56815
fjckCcc.acb3fCwedljJem3bh62oqwod,1477972119,1477973502,104.07659,30.69025,104.14502,30.64975
holrLrm_f785fxpjmntCihbg780dxxnj,1477973891,1477974687,104.14771,30.6553,104.09172,30.65728
neklNje2bjd6mtAddklBlla8i65lxrho,1477969012,1477970613,104.059532,30.643543,104.03474,30.68602
ccbqJrh3aa51itsicjrIeo-9974hoBgg,1477970791,1477971621,104.03167,30.68772,104.07313,30.68507
fjckCcc.acb3fCwedljJem3bh62oqwod,1477972119,1477973502,104.07659,30.69025,104.14502,30.64975
ghhozqj7bdi5gxncejrAjn72df-fAAfj,1477983138,1477984648,104.076714,30.626104,104.06046,30.68595
hfhfErh_373_orneqbtzor0fc7_lDvjp,1477985013,1477987158,104.069504,30.682949,104.06713,30.61526
ibjrMhg08ka1huphcksMei_1je2frnkg,1477992339,1477993134,104.06691,30.62631,104.08143,30.66035
fiihHeg2elh4iCpgpnlymi236i1iowop,1477993448,1477994274,104.08078,30.655603,104.10029,30.63834
pgktHnfa5ki4nznbhoiHrk0gl8.eoAmp,1477961753,1477963276,104.03352,30.64467,104.07532,30.67071
liqkJoq2ea82dzpcchtNfg8ec3aguoib,1477964345,1477965777,104.08042,30.670516,104.02956,30.63313
gfkrLom81k36iowfddfNhd6d776dDnfn,1477970027,1477970845,104.092598,30.64004,104.094727,30.679137
enerzic@dad_qrvlhqtzmh.87a9jwqog,1477971398,1477972015,104.09047,30.67899,104.07548,30.66167
jnbjGrj_cd4.pqwjigmAql9fl41hsxap,1477992551,1477994487,104.09523,30.60463,104.09459,30.66187
jkesGofb4kacnABglklJko59a51qArji,1477966169,1477967083,104.04092,30.64613,104.05969,30.67486
kjqgHno04f62nAyfljjKoq4dah.hqmed,1477967258,1477968180,104.058495,30.673796,104.07042,30.65607
nhmkzgr@4ga_eoshjcmBmpb6id1ktwoj,1477968682,1477969378,104.072035,30.653201,104.0936,30.6419
jnbjGrj_cd4.pqwjigmAql9fl41hsxap,1477992551,1477994487,104.09523,30.60463,104.09459,30.66187
lmftAiha5i7bnxujigtKoh62bd.foqpe,1477994980,1477995452,104.08732,30.66758,104.07655,30.66004
obljAoo0eg8.fDBldmqzfl85a98eAtkd,1477995595,1477996276,104.07654,30.66027,104.08589,30.64891
bpdgDqc1994.psulkpfycq5db46lqrab,1477996749,1478000390,104.0733,30.65504,103.93541,30.58957
bhktHfp-668_pBmkgktzmlb47h1orpme,1477973431,1477974934,104.08071,30.66193,104.10517,30.63112
kfpeMho71ef_rCBmjdqEdh65gbbdoBjm,1477956049,1477957805,104.11856,30.65811,104.03701,30.68507
gjdozjhb3e69luAcnltFjpbgea.qAvco,1477958241,1477960556,104.044724,30.686781,104.14317,30.60808
gjdozjhb3e69luAcnltFjpbgea.qAvco,1477958241,1477960556,104.044724,30.686781,104.14317,30.60808
mlltLcn4gef1lCnignlJpl65lb4qswln,1477963420,1477965092,104.001404,30.630527,104.11091,30.67367
pfbfBfq_f964kopllkezhn49g7-cxvdk,1477993667,1477995120,104.10268,30.65214,104.0526,30.66359
pllfzdlafk9_qzqmlekEdrb6gb2otynk,1477995361,1477995812,104.05364,30.66891,104.05046,30.65562
ljbjFpqb7f75rvnogbeHoga3697ktykb,1477989576,1477991029,104.034756,30.720475,104.11203,30.66849
pfbfBfq_f964kopllkezhn49g7-cxvdk,1477993667,1477995120,104.10268,30.65214,104.0526,30.66359
jqflDkr6bhg4fzpmppgIij3fd73otAjl,1477988230,1477989456,104.09299,30.67449,104.03463,30.72096
ljbjFpqb7f75rvnogbeHoga3697ktykb,1477989576,1477991029,104.034756,30.720475,104.11203,30.66849
blglzdh07c31jqshdgnFhjbcbb1rxzjc,1477977812,1477978754,103.9987,30.70511,104.04934,30.71396
hnilFcp0a7e6ctrpjklDfe0ab66drBnj,1477979299,1477980887,104.04934,30.71396,103.93875,30.77795
dclgJol516c2juvcpdlKpi7ejh-romnf,1477937641,1477938507,104.073174,30.6248,104.10393,30.68042
oegfKcl3deg0nqAmillzle-e8hcpyuim,1478004569,1478005440,104.0188,30.6798,104.05277,30.6722
